id calibrated_magnitude calibrated_error magnitude_rms_error x y alpha_j2000 delta_j2000 fwhm_world flags magnitude observation_id filter original_filter date user_id device_id target fits_id
62290326 14.0611 0.0720703899860382 0.00609999988228083 2281.23291015625 1621.63684082031 304.493141 37.932948 0.0007604838 2.0 14.3080 4684 R Red 2458318.59527006 7 2 "[111] PCyg" 4519
171402157 13.9025 0.120604664087296 0.0303000006824732 3025.80688476562 1841.92077636719 304.493291 37.932959 0.00164203 1.0 25.3379 28706 R Red 2458976.52916667 58 144 "[111] PCyg" 28057
192534983 13.8240 0.0357845723628998 0.00510000018402934 2320.501953125 1711.94030761719 304.494143 37.932977 0.001063762 3.0 14.9785 32229 I I-Band 2459060.5473452 7 2 "[111] PCyg" 31475
58637649 13.8584 0.042761716991663 0.00529999984428287 1857.72033691406 2496.40478515625 304.494162 37.932987 0.000805948 3.0 14.7063 4492 I I-Band 2458300.48036458 7 2 "[111] PCyg" 4288
38104528 14.3686 0.0463454499840736 0.0109000001102686 2315.71215820312 1669.76953125 304.493867 37.93299 0.001864087 3.0 13.9259 3000 R Red 2458031.44606713 7 2 "[111] PCyg" 2725
7967279 14.3075 0.045485332608223 0.0146000003442168 2330.265625 1659.33251953125 304.493912 37.932997 0.002380522 3.0 14.6472 678 I I-Band 2457589.5533478 7 2 "[111] PCyg" 604
189766027 13.7353 0.0359650366008282 0.00810000021010637 2286.21337890625 1700.07482910156 304.494216 37.932998 0.0009047657 3.0 15.4461 31870 I I-Band 2459043.55525298 7 2 "[111] PCyg" 31154
60159784 13.8076 0.0474885068833828 0.00400000018998981 1847.86193847656 2482.4267578125 304.494011 37.933004 0.0008568404 3.0 14.5245 4605 I I-Band 2458311.42067419 7 2 "[111] PCyg" 4459
174591938 14.2991 0.18742048740387 0.0384999997913837 2977.84619140625 1996.24145507812 304.493649 37.933026 0.001362768 0.0 25.9488 29453 V Green 2458987.47986111 58 144 "[111] PCyg" 29646
166111862 14.1831 0.0536343529820442 0.0140000004321337 1836.27294921875 2426.54809570312 304.494088 37.933031 0.001089122 3.0 15.3466 27953 I I-Band 2458944.66773727 7 2 "[111] PCyg" 27324
14562800 13.8180 0.0482576638460159 0.0129000004380941 2349.45166015625 1745.09790039062 304.493643 37.933032 0.001076563 2.0 15.6312 1005 I I-Band 2457662.48399884 7 2 "[111] PCyg" 947
10643890 14.0536 0.0505258776247501 0.0206000003963709 2326.78637695312 1673.53918457031 304.493495 37.93304 0.001047388 0.0 14.8205 825 R Red 2457619.47639275 7 2 "[111] PCyg" 771
62264754 14.2733 0.0420642383396626 0.0100999996066093 2275.78491210938 1620.25061035156 304.493419 37.933041 0.000803299 0.0 15.2346 4685 V Visual 2458318.5961603 7 2 "[111] PCyg" 4520
74416894 14.2612 0.0252498332411051 0.00939999986439943 2212.9638671875 1658.63134765625 304.493721 37.933045 0.000992946 0.0 15.3357 7581 V Visual 2458391.42902488 7 2 "[111] PCyg" 7470
100423295 14.6021 0.296190738677979 0.0302000008523464 658.626220703125 791.606872558594 304.493533 37.933049 0.002696053 3.0 13.4314 11488 V V 2458491.27829861 31 39 "[111] PCyg" 11087
15835827 13.7027 0.0186501685529947 0.00350000010803342 2322.9990234375 1705.78466796875 304.493429 37.933051 0.001377309 3.0 13.9261 1090 I I-Band 2457667.37671586 7 2 "[111] PCyg" 1035
27631115 13.8096 0.0509989745914936 0.0173000004142523 1871.7373046875 2499.29711914062 304.493505 37.933057 0.00135928 3.0 16.0737 2354 I I-Band 2457900.54444589 7 2 "[111] PCyg" 2134
61342859 14.0503 0.0323423370718956 0.00179999996908009 1830.16101074219 2488.01806640625 304.493764 37.933058 0.0007787141 3.0 13.6044 4662 R Red 2458317.45697049 7 2 "[111] PCyg" 4504
171254965 14.1759 0.103605285286903 0.0164000000804663 3027.00219726562 1856.50842285156 304.493335 37.933063 0.001964758 3.0 24.4608 28677 V Green 2458975.53125 58 144 "[111] PCyg" 28035
8009344 14.5533 0.0276073273271322 0.00839999970048666 2332.29736328125 1660.03381347656 304.493618 37.933068 0.001842174 3.0 13.8849 680 R Red 2457589.55143374 7 2 "[111] PCyg" 606
11657453 13.7642 0.0426334142684937 0.0108000002801418 2352.2421875 1705.765625 304.493769 37.933069 0.001195925 3.0 15.1839 869 I I-Band 2457627.53061632 7 2 "[111] PCyg" 815
173944974 14.0439 0.092306099832058 0.0094999996945262 2645.91455078125 1743.72412109375 304.493654 37.933076 0.001068135 3.0 25.4091 29291 R Red 2458984.49444444 58 144 "[111] PCyg" 29572
